order_id,customer_id,store_id,item,size,timestamp,amount,coupon_applied,satisfaction_rating
52547,1095,2177,Muffin,L,23-06-2025 19:32,306,YES,1
52548,1249,2076,Cold Coffee,L,03-07-2025 04:06,147,YES,3
52549,1045,2105,Muffin,L,02-11-2025 13:21,170,YES,3
52550,1351,2062,Hot Cocoa,S,27-11-2025 22:41,287,NO,5
52551,1108,2122,Mocha,M,19-07-2025 04:23,144,NO,1
52552,1498,2056,Espresso,S,28-09-2025 01:46,160,YES,3
52553,1273,2200,Tea,S,12-07-2025 03:00,157,YES,4
52554,1049,2172,Mocha,S,26-06-2025 20:13,375,YES,2
52555,1109,2096,Cold Coffee,S,09-09-2025 05:54,389,NO,1
52556,1310,2016,Cold Coffee,S,09-10-2025 16:16,91,YES,5
52557,1332,2088,Cold Coffee,S,18-08-2025 09:02,154,YES,3
52558,1193,2184,Mocha,L,09-09-2025 19:03,112,NO,3
52559,1497,2154,Muffin,S,25-10-2025 09:36,310,YES,2
52560,1001,2074,Sandwich,L,09-11-2025 07:05,191,YES,2
52561,1043,2099,Mocha,M,01-12-2025 02:11,480,YES,3
52562,1170,2097,Tea,M,26-10-2025 17:23,227,YES,4
52563,1007,2190,Tea,L,02-08-2025 15:11,467,NO,2
52564,1347,2158,Hot Cocoa,S,01-12-2025 20:35,121,NO,4
52565,1220,2108,Cappuccino,M,17-06-2025 13:19,256,YES,4
52566,1332,2195,Cold Coffee,S,30-06-2025 11:44,93,YES,5
52567,1045,2180,Tea,M,06-09-2025 19:06,360,YES,4
52568,1340,2019,Espresso,L,17-06-2025 20:07,159,YES,2
52569,1036,2173,Tea,M,07-09-2025 02:53,400,NO,1
52570,1198,2162,Muffin,L,28-08-2025 05:45,184,NO,2
52571,1070,2039,Americano,L,08-09-2025 15:23,143,NO,5
52572,1080,2019,Tea,M,12-11-2025 04:40,405,NO,5
52573,1189,2107,Cold Coffee,M,22-06-2025 11:34,122,NO,2
52574,1311,2080,Hot Cocoa,S,13-06-2025 23:42,94,YES,4
52575,1426,2087,Tea,L,30-10-2025 07:15,355,YES,2
52576,1360,2179,Americano,S,04-07-2025 00:27,212,NO,3
52577,1307,2169,Mocha,M,18-08-2025 23:58,393,YES,2
52578,1498,2123,Espresso,L,26-07-2025 06:47,132,NO,5
52579,1104,2175,Mocha,M,11-08-2025 17:15,371,YES,3
52580,1459,2054,Cappuccino,S,14-06-2025 05:18,128,YES,3
52581,1342,2008,Mocha,M,07-07-2025 23:50,438,NO,4
52582,1150,2048,Cold Coffee,M,21-11-2025 08:00,486,YES,3
52583,1033,2037,Hot Cocoa,S,30-07-2025 12:21,241,NO,2
52584,1493,2064,Americano,M,14-10-2025 19:50,280,NO,4
52585,1315,2121,Mocha,M,16-09-2025 22:06,305,NO,5
52586,1219,2041,Muffin,M,11-11-2025 07:17,490,NO,3
52587,1426,2031,Sandwich,M,24-08-2025 04:54,400,YES,3
52588,1003,2106,Cappuccino,S,24-09-2025 09:45,294,NO,4
52589,1274,2086,Tea,S,12-11-2025 03:13,424,YES,4
52590,1393,2033,Espresso,M,22-10-2025 06:25,332,YES,5
52591,1484,2060,Sandwich,M,20-10-2025 13:22,91,NO,5
52592,1399,2056,Americano,L,23-11-2025 13:46,217,YES,1
52593,1068,2148,Cold Coffee,M,30-08-2025 02:04,480,NO,1
52594,1096,2038,Americano,M,26-11-2025 14:41,332,NO,5
52595,1439,2177,Muffin,L,25-10-2025 22:46,437,YES,3
52596,1467,2089,Cold Coffee,L,24-09-2025 08:37,317,YES,3
52597,1060,2134,Cappuccino,L,11-10-2025 11:40,106,NO,1
52598,1105,2059,Hot Cocoa,S,02-08-2025 00:44,311,YES,2
52599,1099,2114,Americano,L,24-11-2025 06:04,159,YES,5
52600,1358,2181,Muffin,M,18-06-2025 15:30,447,NO,4
52601,1205,2197,Americano,M,08-06-2025 11:51,282,YES,4
52602,1323,2057,Hot Cocoa,S,18-11-2025 00:20,481,NO,2
52603,1003,2029,Hot Cocoa,S,24-11-2025 17:29,486,YES,1
52604,1421,2013,Muffin,L,14-09-2025 19:07,229,NO,2
52605,1199,2065,Hot Cocoa,S,15-07-2025 22:34,465,YES,4
52606,1435,2116,Latte,S,06-11-2025 14:41,340,YES,5
52607,1310,2104,Cold Coffee,L,27-10-2025 22:03,406,YES,2
52608,1196,2003,Sandwich,L,15-10-2025 16:58,209,NO,4
52609,1449,2154,Latte,S,23-09-2025 09:33,269,NO,3
52610,1291,2184,Americano,S,21-11-2025 14:01,176,YES,3
52611,1319,2095,Mocha,L,17-07-2025 23:45,271,YES,1
52612,1040,2028,Mocha,M,21-08-2025 05:38,136,NO,3
52613,1403,2136,Tea,L,23-11-2025 15:49,104,YES,5
52614,1376,2131,Cold Coffee,L,31-10-2025 06:31,452,YES,3
52615,1131,2164,Cold Coffee,S,30-07-2025 22:35,111,NO,2
52616,1033,2090,Tea,M,26-11-2025 17:41,340,NO,1
52617,1352,2055,Hot Cocoa,S,15-09-2025 15:50,404,YES,3
52618,1264,2166,Mocha,M,05-08-2025 11:10,314,NO,3
52619,1259,2013,Latte,S,05-10-2025 11:19,407,YES,1
52620,1473,2104,Americano,M,19-08-2025 06:42,224,NO,1
52621,1250,2116,Sandwich,S,23-06-2025 22:10,391,YES,2
52622,1455,2119,Tea,M,27-11-2025 11:33,390,YES,4
52623,1360,2027,Sandwich,S,26-06-2025 22:22,267,NO,4
52624,1410,2133,Cappuccino,S,22-06-2025 18:06,371,NO,4
52625,1225,2092,Hot Cocoa,L,14-07-2025 21:28,161,NO,1
52626,1244,2011,Mocha,M,21-11-2025 03:32,94,NO,5
52627,1107,2096,Sandwich,M,14-08-2025 10:40,409,YES,5
52628,1179,2109,Hot Cocoa,M,21-10-2025 05:22,156,NO,2
52629,1187,2062,Cold Coffee,L,11-10-2025 14:54,383,YES,3
52630,1082,2100,Mocha,L,03-07-2025 18:59,128,NO,4
52631,1172,2144,Cold Coffee,S,16-10-2025 12:16,249,NO,4
52632,1220,2141,Espresso,L,21-11-2025 22:57,186,YES,2
52633,1004,2039,Mocha,M,15-07-2025 22:10,160,NO,2
52634,1246,2194,Hot Cocoa,M,29-09-2025 06:28,366,YES,3
52635,1163,2018,Espresso,L,22-10-2025 02:29,111,YES,3
52636,1065,2133,Cold Coffee,M,28-08-2025 00:35,134,YES,1
52637,1412,2140,Mocha,S,30-11-2025 22:32,83,NO,2
52638,1454,2185,Cappuccino,L,02-09-2025 21:22,471,YES,5
52639,1443,2184,Espresso,M,07-11-2025 06:24,323,NO,4
52640,1471,2192,Hot Cocoa,S,23-11-2025 20:41,469,NO,2
52641,1164,2033,Espresso,L,12-09-2025 01:41,279,YES,1
52642,1400,2155,Espresso,S,31-08-2025 03:41,122,YES,1
52643,1025,2037,Espresso,M,03-07-2025 13:19,179,NO,3
52644,1251,2056,Muffin,S,12-08-2025 22:37,458,NO,4
52645,1241,2025,Americano,L,28-11-2025 14:44,298,YES,5
52646,1299,2162,Muffin,S,18-08-2025 06:18,266,NO,3
52647,1396,2103,Cold Coffee,M,24-08-2025 04:32,231,YES,5
52648,1313,2186,Tea,M,15-09-2025 23:11,200,YES,3
52649,1399,2069,Cappuccino,S,03-10-2025 15:10,445,NO,2
52650,1083,2073,Americano,L,18-08-2025 23:23,429,NO,2
52651,1400,2118,Tea,S,19-10-2025 01:58,173,YES,1
52652,1297,2020,Sandwich,S,05-10-2025 08:03,440,YES,4
52653,1011,2093,Mocha,M,14-10-2025 15:44,204,NO,1
52654,1391,2030,Cold Coffee,M,06-11-2025 08:11,407,YES,1
52655,1465,2085,Latte,L,20-10-2025 13:07,129,YES,1
52656,1204,2182,Espresso,M,07-06-2025 22:38,95,YES,2
52657,1206,2090,Latte,L,23-10-2025 14:08,186,NO,4
52658,1466,2087,Hot Cocoa,M,20-11-2025 21:22,364,YES,2
52659,1164,2074,Cappuccino,L,22-10-2025 19:19,185,NO,4
52660,1458,2023,Cold Coffee,S,31-07-2025 07:10,372,NO,4
52661,1292,2024,Espresso,M,23-07-2025 07:04,443,NO,4
52662,1437,2073,Cold Coffee,S,10-11-2025 22:45,159,YES,2
52663,1047,2127,Hot Cocoa,S,11-11-2025 21:55,416,NO,4
52664,1187,2038,Tea,S,05-08-2025 11:33,281,NO,3
52665,1440,2152,Sandwich,L,10-09-2025 22:13,422,YES,3
52666,1002,2011,Sandwich,L,24-11-2025 04:53,456,YES,1
52667,1280,2101,Latte,S,04-08-2025 06:44,421,NO,1
52668,1164,2023,Hot Cocoa,L,01-11-2025 21:28,253,NO,2
52669,1422,2037,Hot Cocoa,S,23-08-2025 00:14,413,YES,1
52670,1451,2166,Americano,L,14-07-2025 16:31,200,NO,4
52671,1433,2168,Hot Cocoa,M,30-09-2025 09:15,444,YES,1
52672,1046,2015,Sandwich,L,13-06-2025 12:52,381,YES,5
52673,1421,2153,Espresso,S,21-09-2025 14:28,307,YES,1
52674,1415,2080,Sandwich,S,16-09-2025 11:49,409,YES,3
52675,1358,2072,Muffin,M,19-09-2025 19:10,387,YES,5
52676,1350,2013,Cold Coffee,L,20-07-2025 21:30,105,NO,2
52677,1325,2114,Cold Coffee,M,23-06-2025 09:38,204,NO,4
52678,1088,2137,Latte,S,13-09-2025 14:28,483,YES,2
52679,1071,2173,Cappuccino,L,19-06-2025 04:18,258,NO,4
52680,1458,2179,Tea,M,17-11-2025 15:29,81,NO,2
52681,1038,2023,Hot Cocoa,M,16-10-2025 10:13,360,YES,2
52682,1005,2157,Muffin,M,15-07-2025 14:13,389,NO,5
52683,1258,2075,Americano,S,22-09-2025 12:10,379,YES,3
52684,1072,2171,Espresso,L,21-07-2025 09:56,322,NO,3
52685,1332,2008,Tea,M,10-11-2025 22:39,328,NO,4
52686,1354,2026,Sandwich,M,07-09-2025 04:04,283,YES,5
52687,1278,2056,Mocha,S,29-08-2025 04:25,358,NO,1
52688,1045,2187,Americano,M,23-11-2025 21:59,477,YES,4
52689,1474,2103,Muffin,L,07-07-2025 01:41,174,NO,4
52690,1223,2114,Americano,L,14-09-2025 04:36,85,YES,4
52691,1330,2102,Espresso,M,11-11-2025 20:42,246,YES,2
52692,1282,2165,Americano,L,26-11-2025 10:04,445,YES,4
52693,1150,2149,Muffin,S,10-11-2025 04:37,242,YES,2
52694,1166,2088,Cold Coffee,M,04-09-2025 11:28,157,NO,3
52695,1499,2155,Latte,M,02-08-2025 18:21,92,YES,5
52696,1190,2190,Tea,M,11-06-2025 21:46,117,NO,1
52697,1396,2113,Cappuccino,M,09-08-2025 05:25,327,YES,5
52698,1036,2036,Espresso,M,21-11-2025 15:29,282,NO,1
52699,1274,2137,Mocha,S,10-10-2025 02:20,138,NO,5
52700,1220,2011,Sandwich,L,15-08-2025 07:45,476,YES,1
52701,1368,2155,Espresso,M,28-07-2025 14:19,384,YES,5
52702,1486,2115,Espresso,M,13-08-2025 02:15,407,NO,1
52703,1321,2060,Sandwich,S,03-11-2025 11:55,152,YES,1
52704,1064,2027,Tea,S,11-08-2025 05:07,404,YES,1
52705,1330,2130,Muffin,L,13-06-2025 05:28,332,NO,2
52706,1293,2194,Tea,M,12-10-2025 16:13,409,NO,2
52707,1093,2042,Mocha,S,24-08-2025 10:51,389,YES,1
52708,1325,2144,Cold Coffee,M,08-07-2025 20:43,101,YES,4
52709,1328,2051,Muffin,S,10-11-2025 23:05,213,YES,4
52710,1334,2182,Hot Cocoa,S,26-07-2025 14:44,439,NO,3
52711,1123,2121,Americano,S,19-10-2025 14:41,494,NO,4
52712,1453,2177,Cappuccino,L,01-11-2025 07:15,221,NO,4
52713,1485,2170,Sandwich,M,28-11-2025 05:25,288,NO,3
52714,1026,2185,Espresso,L,28-11-2025 14:24,332,YES,3
52715,1331,2078,Hot Cocoa,M,18-07-2025 17:06,210,NO,1
52716,1144,2098,Hot Cocoa,L,18-09-2025 09:10,419,NO,3
52717,1475,2132,Tea,L,29-10-2025 08:52,217,YES,3
52718,1288,2190,Cappuccino,L,03-12-2025 04:26,260,NO,2
52719,1438,2107,Americano,S,29-08-2025 12:30,280,NO,5
52720,1161,2062,Cold Coffee,S,20-11-2025 08:08,419,NO,4
52721,1187,2135,Hot Cocoa,S,02-12-2025 16:42,340,NO,2
52722,1082,2198,Muffin,M,03-11-2025 00:19,491,YES,3
52723,1154,2063,Cappuccino,L,18-10-2025 07:06,252,YES,3
52724,1013,2196,Espresso,M,08-11-2025 12:01,110,NO,1
52725,1306,2045,Hot Cocoa,M,23-08-2025 01:23,317,YES,1
52726,1027,2118,Cappuccino,M,09-07-2025 15:40,468,YES,5
52727,1024,2179,Tea,M,20-07-2025 08:17,458,NO,2
52728,1433,2152,Muffin,M,07-10-2025 12:06,483,NO,1
52729,1124,2144,Cold Coffee,S,27-08-2025 02:24,150,NO,5
52730,1180,2029,Mocha,S,15-10-2025 14:12,147,YES,3
52731,1176,2006,Mocha,L,24-06-2025 12:09,239,YES,3
52732,1117,2017,Hot Cocoa,M,30-09-2025 01:34,215,YES,2
52733,1385,2126,Mocha,M,12-07-2025 17:39,120,YES,1
52734,1073,2062,Espresso,M,26-09-2025 01:56,94,NO,2
52735,1206,2092,Hot Cocoa,M,11-11-2025 21:07,215,YES,5
52736,1223,2173,Cappuccino,S,09-11-2025 17:54,421,NO,1
52737,1355,2014,Cappuccino,M,10-09-2025 12:12,194,YES,5
52738,1367,2174,Latte,M,02-08-2025 00:30,255,YES,3
52739,1324,2194,Hot Cocoa,S,08-11-2025 04:55,389,YES,5
52740,1119,2083,Latte,S,06-09-2025 18:23,420,NO,3
52741,1425,2092,Cold Coffee,L,18-07-2025 21:59,432,NO,1
52742,1473,2196,Cappuccino,S,06-09-2025 05:39,175,YES,4
52743,1234,2052,Cold Coffee,M,24-07-2025 19:01,277,YES,2
52744,1434,2023,Latte,M,17-08-2025 22:38,296,YES,4
52745,1132,2026,Espresso,M,11-06-2025 19:04,343,NO,5
52746,1061,2131,Cold Coffee,M,21-08-2025 09:08,161,YES,5
52747,1319,2016,Sandwich,L,21-07-2025 15:48,122,NO,2
52748,1011,2061,Espresso,L,10-08-2025 11:05,117,NO,4
52749,1482,2016,Muffin,M,12-06-2025 12:29,444,NO,5
52750,1421,2152,Cappuccino,S,01-12-2025 09:49,500,YES,4
52751,1226,2059,Mocha,S,31-10-2025 21:42,190,NO,2
52752,1424,2199,Americano,L,17-09-2025 05:50,99,NO,5
52753,1177,2024,Tea,M,10-10-2025 11:18,157,YES,2
52754,1190,2156,Tea,M,03-08-2025 00:51,267,YES,2
52755,1284,2045,Americano,S,24-07-2025 01:01,210,YES,4
52756,1186,2197,Cappuccino,M,18-08-2025 17:29,318,YES,5
52757,1313,2017,Espresso,L,09-08-2025 12:46,229,YES,3
52758,1322,2067,Sandwich,S,15-09-2025 10:42,442,YES,3
52759,1128,2112,Mocha,M,19-07-2025 21:47,487,YES,1
52760,1352,2168,Hot Cocoa,L,27-09-2025 20:35,327,NO,1
52761,1348,2165,Hot Cocoa,M,09-06-2025 06:43,288,YES,5
52762,1059,2173,Cappuccino,L,30-06-2025 18:39,279,NO,1
52763,1466,2116,Cold Coffee,S,13-09-2025 02:17,137,NO,2
52764,1351,2158,Mocha,L,16-06-2025 14:46,454,NO,2
52765,1420,2159,Americano,S,25-06-2025 05:34,383,YES,4
52766,1291,2020,Sandwich,M,18-07-2025 12:15,427,NO,4
52767,1399,2124,Americano,S,14-08-2025 22:05,150,NO,4
52768,1001,2114,Americano,M,12-08-2025 10:46,384,YES,3
52769,1443,2051,Muffin,M,29-07-2025 10:47,242,YES,1
52770,1415,2046,Tea,S,03-11-2025 22:03,410,NO,5
52771,1125,2144,Mocha,L,03-10-2025 05:30,97,YES,3
52772,1327,2089,Espresso,S,29-09-2025 15:24,241,NO,4
52773,1390,2102,Espresso,S,10-10-2025 03:40,478,YES,3
52774,1005,2155,Muffin,S,29-07-2025 06:02,288,NO,3
52775,1153,2161,Cold Coffee,L,22-10-2025 06:31,450,YES,2
52776,1404,2109,Americano,L,24-06-2025 21:41,102,YES,2
52777,1426,2141,Cappuccino,M,09-07-2025 17:06,116,YES,3
52778,1052,2063,Latte,M,18-08-2025 02:06,110,YES,5
52779,1159,2041,Muffin,S,25-06-2025 08:19,200,YES,3
52780,1408,2061,Americano,S,02-11-2025 21:58,361,YES,1
52781,1452,2193,Sandwich,M,15-09-2025 18:19,142,NO,2
52782,1213,2003,Cold Coffee,L,23-09-2025 23:46,426,YES,4
52783,1126,2189,Sandwich,L,08-06-2025 15:57,318,NO,4
52784,1220,2124,Hot Cocoa,S,14-06-2025 12:17,91,NO,2
52785,1042,2066,Latte,S,06-09-2025 05:34,84,NO,1
52786,1223,2062,Mocha,L,16-08-2025 02:58,486,YES,5
52787,1430,2156,Cold Coffee,S,11-07-2025 05:22,190,NO,1
52788,1271,2096,Americano,S,24-11-2025 12:13,479,YES,5
52789,1136,2165,Muffin,M,26-07-2025 14:39,266,NO,5
52790,1242,2037,Cold Coffee,M,12-08-2025 00:48,253,NO,1
52791,1308,2048,Cold Coffee,M,11-09-2025 00:21,120,YES,4
52792,1229,2188,Americano,S,17-10-2025 19:52,466,NO,2
52793,1434,2109,Cappuccino,L,14-08-2025 00:36,285,YES,2
52794,1380,2103,Cold Coffee,M,19-09-2025 19:52,192,YES,3
52795,1187,2127,Cold Coffee,M,25-06-2025 07:53,180,NO,3
52796,1422,2012,Cold Coffee,L,03-07-2025 08:34,191,NO,4
52797,1493,2018,Espresso,M,06-11-2025 02:55,280,NO,2
52798,1254,2109,Cappuccino,L,18-07-2025 14:58,80,NO,1
52799,1037,2118,Espresso,S,17-10-2025 01:41,232,YES,1
52800,1192,2048,Cold Coffee,L,20-07-2025 05:53,137,NO,5
52801,1378,2108,Americano,M,27-07-2025 01:47,325,YES,3
52802,1199,2081,Latte,L,23-09-2025 23:56,278,NO,1
52803,1111,2097,Espresso,S,11-06-2025 17:01,222,YES,4
52804,1350,2155,Muffin,S,23-08-2025 04:31,453,YES,1
52805,1392,2089,Muffin,L,04-07-2025 08:41,479,YES,2
52806,1248,2015,Muffin,M,30-09-2025 09:25,194,NO,1
52807,1023,2068,Latte,M,28-10-2025 10:55,431,YES,5
52808,1049,2021,Tea,S,01-07-2025 02:56,342,YES,3
52809,1246,2032,Cappuccino,S,23-06-2025 04:54,354,YES,4
52810,1357,2150,Muffin,L,16-06-2025 14:05,325,NO,4
52811,1270,2157,Mocha,L,06-09-2025 20:22,225,NO,5
52812,1308,2015,Muffin,S,21-11-2025 19:25,149,YES,4
52813,1064,2029,Mocha,L,18-11-2025 23:28,289,NO,4
52814,1183,2133,Tea,S,21-09-2025 13:45,397,YES,1
52815,1222,2020,Mocha,S,06-10-2025 21:41,490,NO,4
52816,1442,2063,Americano,M,15-07-2025 01:42,128,YES,5
52817,1237,2094,Sandwich,M,12-11-2025 01:08,171,NO,1
52818,1215,2153,Cold Coffee,L,24-08-2025 22:15,191,NO,5
52819,1260,2019,Mocha,L,16-11-2025 03:57,188,YES,4
52820,1272,2043,Hot Cocoa,S,28-06-2025 07:34,470,YES,1
52821,1256,2020,Mocha,M,12-08-2025 19:10,176,YES,1
52822,1200,2057,Hot Cocoa,S,27-08-2025 01:51,141,YES,1
52823,1241,2158,Hot Cocoa,M,28-07-2025 04:57,376,YES,1
52824,1159,2177,Muffin,S,23-07-2025 08:02,323,YES,5
52825,1183,2192,Latte,M,14-09-2025 09:18,477,NO,5
52826,1116,2088,Cold Coffee,S,16-10-2025 06:30,386,YES,2
52827,1247,2072,Tea,L,06-10-2025 22:58,158,YES,3
52828,1398,2088,Americano,M,10-11-2025 06:00,219,YES,5
52829,1359,2190,Cappuccino,M,22-09-2025 11:56,114,NO,4
52830,1445,2108,Americano,S,12-11-2025 05:27,440,YES,2
52831,1208,2010,Hot Cocoa,L,19-09-2025 11:00,282,YES,5
52832,1307,2067,Cold Coffee,M,25-06-2025 04:15,186,NO,3
52833,1120,2025,Muffin,M,18-07-2025 11:19,477,YES,5
52834,1125,2003,Sandwich,L,22-08-2025 20:58,346,NO,5
52835,1024,2167,Tea,M,19-10-2025 07:35,418,NO,3
52836,1452,2149,Muffin,M,02-07-2025 13:05,402,NO,1
52837,1288,2192,Sandwich,L,21-11-2025 10:05,170,YES,4
52838,1248,2163,Sandwich,M,10-10-2025 14:16,469,YES,4
52839,1206,2131,Cappuccino,S,23-11-2025 13:49,185,YES,5
52840,1241,2050,Tea,M,11-06-2025 19:14,324,YES,1
52841,1246,2169,Cold Coffee,L,02-08-2025 05:59,85,YES,3
52842,1068,2167,Espresso,L,09-07-2025 08:47,456,NO,1
52843,1353,2158,Hot Cocoa,L,20-07-2025 18:48,495,YES,4
52844,1345,2063,Latte,L,21-07-2025 18:49,302,NO,3
52845,1462,2004,Sandwich,L,25-06-2025 14:33,412,NO,3
52846,1138,2044,Muffin,L,22-11-2025 15:46,218,YES,1
52847,1081,2178,Latte,S,10-11-2025 05:01,466,NO,1
52848,1358,2154,Muffin,M,25-08-2025 02:08,259,YES,1
52849,1343,2189,Hot Cocoa,M,11-10-2025 20:39,113,NO,4
52850,1141,2003,Hot Cocoa,L,31-07-2025 13:19,132,NO,4
52851,1180,2050,Hot Cocoa,L,04-10-2025 14:42,441,YES,2
52852,1240,2010,Americano,M,14-11-2025 12:59,405,YES,3
52853,1430,2084,Cappuccino,L,07-10-2025 05:07,399,YES,5
52854,1466,2046,Espresso,S,13-10-2025 19:23,500,YES,1
52855,1330,2052,Mocha,M,07-08-2025 06:11,395,NO,2
52856,1384,2148,Sandwich,S,13-06-2025 01:17,404,YES,2
52857,1246,2098,Hot Cocoa,M,27-09-2025 10:28,419,NO,5
52858,1089,2199,Tea,L,12-08-2025 14:06,199,YES,5
52859,1197,2024,Sandwich,M,24-06-2025 05:52,113,YES,5
52860,1347,2005,Sandwich,S,05-11-2025 08:12,486,NO,2
52861,1144,2168,Hot Cocoa,M,06-06-2025 15:21,273,NO,2
52862,1263,2191,Sandwich,M,24-08-2025 20:21,177,YES,3
52863,1346,2133,Latte,L,20-07-2025 21:18,201,NO,2
52864,1242,2095,Mocha,L,16-09-2025 12:12,275,NO,5
52865,1131,2188,Espresso,L,29-08-2025 14:45,477,NO,3
52866,1090,2073,Americano,L,23-09-2025 08:18,170,NO,5
52867,1484,2035,Tea,M,11-08-2025 22:02,90,NO,3
52868,1105,2088,Americano,L,20-11-2025 14:09,257,YES,5
52869,1325,2134,Mocha,M,02-10-2025 10:12,219,NO,1
52870,1128,2146,Cold Coffee,L,22-11-2025 20:29,296,NO,3
52871,1108,2083,Tea,S,16-11-2025 05:29,320,NO,3
52872,1023,2067,Cold Coffee,S,09-11-2025 01:20,361,YES,1
52873,1020,2196,Espresso,M,02-07-2025 16:38,361,NO,2
52874,1479,2071,Americano,L,25-10-2025 21:52,392,NO,4
52875,1265,2112,Tea,M,28-09-2025 14:14,355,NO,4
52876,1009,2105,Latte,S,03-09-2025 01:33,438,YES,4
52877,1300,2014,Mocha,M,04-10-2025 20:13,305,YES,1
52878,1014,2195,Espresso,L,26-07-2025 20:05,487,NO,1
52879,1173,2101,Tea,M,26-08-2025 12:59,301,NO,1
52880,1335,2087,Mocha,L,25-10-2025 13:41,338,NO,1
52881,1352,2025,Latte,M,12-10-2025 19:06,229,NO,5
52882,1455,2186,Tea,S,15-07-2025 21:43,225,YES,3
52883,1313,2164,Tea,L,14-09-2025 15:03,247,YES,3
52884,1166,2195,Latte,L,10-08-2025 06:53,480,NO,4
52885,1439,2182,Muffin,S,08-09-2025 06:54,255,NO,1
52886,1070,2183,Sandwich,S,07-11-2025 15:57,367,NO,1
52887,1242,2180,Tea,L,08-07-2025 19:11,249,NO,1
52888,1154,2009,Cappuccino,M,17-06-2025 00:39,429,YES,5
52889,1166,2181,Mocha,M,28-10-2025 19:02,168,NO,3
52890,1264,2019,Espresso,M,31-10-2025 21:42,467,YES,5
52891,1332,2074,Cappuccino,S,31-10-2025 13:05,463,NO,5
52892,1445,2014,Cappuccino,M,14-07-2025 05:53,245,NO,2
52893,1010,2185,Cappuccino,S,02-11-2025 16:32,120,YES,4
52894,1282,2148,Tea,L,09-08-2025 23:09,123,YES,1
52895,1389,2076,Americano,L,20-11-2025 03:22,268,YES,4
52896,1236,2090,Latte,M,31-10-2025 14:13,323,YES,2
52897,1199,2084,Mocha,S,16-06-2025 05:35,179,NO,2
52898,1130,2078,Espresso,M,17-07-2025 05:45,401,NO,4
52899,1261,2200,Latte,M,29-10-2025 07:20,458,YES,2
52900,1054,2138,Tea,L,05-07-2025 10:39,180,YES,3
52901,1226,2174,Hot Cocoa,S,06-09-2025 19:02,445,YES,4
52902,1452,2057,Sandwich,M,03-08-2025 17:58,223,NO,4
52903,1237,2110,Tea,L,25-08-2025 12:02,149,NO,2
52904,1483,2101,Tea,L,06-08-2025 00:32,436,YES,5
52905,1315,2142,Espresso,M,11-11-2025 05:17,333,NO,4
52906,1495,2198,Hot Cocoa,L,29-07-2025 03:34,430,NO,2
52907,1482,2074,Cappuccino,L,10-08-2025 02:58,150,NO,2
52908,1229,2192,Tea,M,23-11-2025 17:42,94,YES,4
52909,1200,2120,Sandwich,L,06-09-2025 12:14,224,YES,3
52910,1447,2039,Americano,M,27-08-2025 00:16,319,NO,1
52911,1158,2153,Latte,M,14-07-2025 23:52,232,YES,1
52912,1163,2194,Hot Cocoa,S,10-10-2025 18:25,477,YES,1
52913,1319,2151,Tea,S,09-10-2025 03:19,447,YES,5
52914,1436,2072,Muffin,M,17-08-2025 13:32,283,NO,5
52915,1077,2062,Espresso,M,24-10-2025 11:30,214,NO,2
52916,1269,2086,Latte,L,27-08-2025 06:52,267,YES,3
52917,1489,2047,Mocha,L,01-07-2025 11:33,290,NO,1
52918,1324,2175,Latte,S,26-07-2025 17:51,318,YES,5
52919,1378,2021,Espresso,S,27-10-2025 01:18,205,NO,5
52920,1386,2171,Tea,M,21-06-2025 07:39,120,NO,3
52921,1042,2023,Hot Cocoa,L,25-11-2025 09:34,242,YES,4
52922,1404,2071,Americano,M,21-06-2025 01:37,239,NO,4
52923,1230,2109,Cappuccino,L,09-10-2025 00:55,471,NO,5
52924,1250,2172,Espresso,M,24-10-2025 03:05,316,NO,4
52925,1344,2167,Hot Cocoa,L,25-11-2025 03:32,155,YES,3
52926,1365,2035,Cold Coffee,M,11-08-2025 20:01,387,NO,1
52927,1270,2165,Americano,S,29-07-2025 20:24,447,YES,2
52928,1355,2060,Cold Coffee,L,11-07-2025 06:11,374,YES,4
52929,1217,2074,Cold Coffee,M,30-07-2025 05:47,326,YES,5
52930,1274,2109,Cappuccino,S,19-06-2025 05:44,209,YES,3
52931,1035,2056,Espresso,L,20-08-2025 15:52,272,YES,3
52932,1249,2079,Muffin,S,17-07-2025 14:44,362,YES,3
52933,1233,2188,Americano,L,11-08-2025 03:40,165,NO,4
52934,1154,2078,Muffin,S,12-07-2025 17:08,247,NO,3
52935,1053,2005,Latte,L,20-07-2025 02:00,480,NO,2
52936,1430,2092,Espresso,L,01-12-2025 00:55,462,NO,4
52937,1159,2128,Cold Coffee,M,24-06-2025 18:13,184,YES,2
52938,1471,2094,Cold Coffee,L,15-10-2025 03:38,176,YES,2
52939,1182,2132,Sandwich,S,28-07-2025 03:54,294,NO,5
52940,1418,2021,Cold Coffee,S,04-10-2025 23:49,349,NO,2
52941,1356,2031,Espresso,L,01-10-2025 04:06,247,NO,5
52942,1414,2159,Muffin,L,15-09-2025 16:11,235,YES,2
52943,1498,2142,Mocha,M,15-08-2025 07:30,493,YES,4
52944,1236,2089,Muffin,S,18-09-2025 16:31,185,YES,5
52945,1113,2080,Sandwich,L,26-11-2025 07:55,446,YES,1
52946,1101,2137,Muffin,M,21-11-2025 09:38,277,YES,3
52947,1066,2181,Cold Coffee,S,05-08-2025 17:59,160,YES,5
