event_id,customer_id,lat,lon,detected_store_id,distance_meters,weather,timestamp
90766,1276,18.583649,73.881093,2124,473,Cold,02-12-2025 06:22
90767,1166,18.475433,73.923784,2090,860,Cold,01-12-2025 20:10
90768,1033,18.569585,73.800647,2167,205,Hot,01-12-2025 15:49
90769,1208,18.442791,73.886051,2104,478,Hot,01-12-2025 06:42
90770,1445,18.526135,73.928629,2166,1075,Cold,02-12-2025 12:49
90771,1153,18.543537,73.928762,2141,754,Hot,01-12-2025 16:10
90772,1208,18.442004,73.886185,2096,892,Clear,01-12-2025 15:18
90773,1348,18.481517,73.803336,2068,145,Clear,02-12-2025 19:38
90774,1413,18.456976,73.928849,2184,383,Rainy,01-12-2025 21:37
90775,1355,18.520429,73.831142,2097,74,Hot,02-12-2025 13:15
90776,1104,18.524316,73.873029,2021,541,Rainy,02-12-2025 22:16
90777,1467,18.463523,73.828317,2035,315,Rainy,01-12-2025 15:13
90778,1174,18.455459,73.838336,2002,474,Clear,01-12-2025 06:20
90779,1142,18.463774,73.88683,2146,234,Clear,01-12-2025 23:50
90780,1298,18.497066,73.917671,2048,982,Rainy,01-12-2025 12:15
90781,1415,18.503703,73.891,2025,421,Rainy,01-12-2025 18:30
90782,1083,18.491271,73.79969,2163,1003,Clear,01-12-2025 12:26
90783,1107,18.49917,73.805682,2169,1192,Rainy,02-12-2025 02:31
90784,1018,18.59534,73.869001,2045,185,Rainy,02-12-2025 00:09
90785,1334,18.543441,73.935666,2062,505,Cold,02-12-2025 23:48
90786,1267,18.541409,73.804231,2117,831,Clear,02-12-2025 17:50
90787,1008,18.501582,73.934363,2121,332,Hot,02-12-2025 10:49
90788,1174,18.453712,73.837305,2178,67,Rainy,01-12-2025 10:18
90789,1039,18.526953,73.893127,2045,1092,Rainy,01-12-2025 20:45
90790,1332,18.590262,73.870256,2139,678,Rainy,03-12-2025 00:53
90791,1495,18.597111,73.843948,2048,922,Clear,02-12-2025 09:09
90792,1304,18.56291,73.845323,2082,506,Hot,01-12-2025 10:07
90793,1485,18.490219,73.916433,2199,362,Clear,01-12-2025 21:09
90794,1262,18.568996,73.906636,2107,208,Clear,02-12-2025 04:17
90795,1426,18.443526,73.879997,2200,331,Rainy,03-12-2025 01:18
90796,1283,18.568567,73.850376,2008,137,Cold,02-12-2025 01:00
90797,1142,18.466179,73.885184,2181,163,Rainy,01-12-2025 12:13
90798,1151,18.524794,73.789384,2113,220,Rainy,03-12-2025 02:23
90799,1215,18.453058,73.923659,2033,588,Hot,02-12-2025 06:42
90800,1110,18.571022,73.903786,2115,1120,Hot,02-12-2025 23:59
90801,1411,18.500515,73.914734,2034,930,Hot,01-12-2025 23:26
90802,1389,18.535449,73.813922,2049,684,Clear,02-12-2025 11:36
90803,1299,18.478023,73.880254,2013,878,Cold,01-12-2025 18:32
90804,1304,18.562463,73.847561,2141,519,Rainy,01-12-2025 22:51
90805,1346,18.491681,73.882807,2064,979,Cold,01-12-2025 22:46
90806,1260,18.48867,73.859929,2070,729,Rainy,02-12-2025 04:08
90807,1254,18.563351,73.827396,2135,746,Rainy,01-12-2025 08:43
90808,1120,18.508464,73.936081,2106,155,Rainy,01-12-2025 21:04
90809,1290,18.553428,73.925457,2043,394,Hot,03-12-2025 02:21
90810,1167,18.501292,73.860333,2002,378,Cold,02-12-2025 00:42
90811,1062,18.505851,73.808551,2123,1063,Rainy,01-12-2025 08:06
90812,1285,18.494409,73.901337,2140,151,Hot,02-12-2025 21:12
90813,1225,18.542711,73.837806,2185,846,Rainy,02-12-2025 17:18
90814,1428,18.588613,73.867276,2131,68,Cold,02-12-2025 13:31
90815,1081,18.512266,73.928064,2112,1129,Clear,01-12-2025 15:46
90816,1440,18.58849,73.821295,2031,36,Hot,02-12-2025 21:41
90817,1470,18.581562,73.860724,2001,1020,Rainy,01-12-2025 07:36
90818,1121,18.551467,73.834125,2033,627,Clear,02-12-2025 16:58
90819,1302,18.565738,73.867755,2075,376,Cold,03-12-2025 01:58
90820,1192,18.542776,73.845928,2115,751,Cold,02-12-2025 05:50
90821,1109,18.538837,73.897748,2163,309,Clear,03-12-2025 04:18
90822,1343,18.473112,73.818943,2192,11,Cold,02-12-2025 00:23
90823,1162,18.569129,73.893362,2123,435,Cold,02-12-2025 20:40
90824,1399,18.469606,73.787405,2008,888,Hot,02-12-2025 20:37
90825,1346,18.490319,73.880805,2018,707,Rainy,02-12-2025 23:19
90826,1412,18.533584,73.826149,2178,341,Cold,02-12-2025 07:50
90827,1238,18.493102,73.829354,2180,192,Clear,02-12-2025 07:44
90828,1459,18.595819,73.810222,2100,929,Cold,01-12-2025 19:44
90829,1135,18.590399,73.85867,2101,39,Hot,01-12-2025 12:34
90830,1093,18.55872,73.811221,2107,48,Cold,02-12-2025 14:56
90831,1081,18.510942,73.929693,2162,640,Hot,01-12-2025 10:15
90832,1280,18.587734,73.792915,2181,241,Hot,02-12-2025 05:46
90833,1056,18.442753,73.850532,2075,45,Rainy,01-12-2025 22:35
90834,1270,18.5119,73.860919,2114,537,Cold,02-12-2025 21:25
90835,1062,18.504746,73.805372,2145,498,Hot,01-12-2025 08:30
90836,1336,18.558924,73.813443,2191,431,Clear,01-12-2025 09:21
90837,1111,18.584348,73.801675,2018,339,Clear,02-12-2025 14:43
90838,1166,18.473724,73.921196,2085,905,Clear,03-12-2025 02:07
90839,1199,18.600518,73.791317,2194,1145,Hot,02-12-2025 19:33
90840,1329,18.590764,73.842704,2054,863,Cold,01-12-2025 20:34
90841,1227,18.596602,73.808132,2179,155,Cold,02-12-2025 21:09
90842,1051,18.556267,73.932476,2061,822,Hot,01-12-2025 19:56
90843,1250,18.492438,73.891566,2156,744,Rainy,02-12-2025 19:44
90844,1446,18.541171,73.834539,2154,789,Hot,02-12-2025 13:12
90845,1242,18.529691,73.794165,2081,677,Hot,01-12-2025 10:40
90846,1016,18.463509,73.807748,2155,631,Cold,02-12-2025 09:52
90847,1276,18.585404,73.880741,2181,573,Cold,02-12-2025 14:17
90848,1071,18.462806,73.860171,2097,920,Hot,01-12-2025 11:29
90849,1346,18.491623,73.881266,2100,797,Hot,02-12-2025 09:28
90850,1431,18.534389,73.868435,2130,1199,Hot,01-12-2025 09:13
90851,1246,18.517823,73.797129,2133,873,Rainy,01-12-2025 11:58
90852,1153,18.54293,73.928186,2032,1109,Rainy,02-12-2025 05:32
90853,1461,18.486227,73.892545,2160,589,Clear,02-12-2025 08:36
90854,1143,18.489151,73.80361,2048,943,Clear,01-12-2025 20:07
90855,1176,18.560409,73.888978,2186,313,Hot,01-12-2025 12:16
90856,1172,18.442197,73.863026,2065,947,Rainy,01-12-2025 13:04
90857,1234,18.523605,73.898405,2082,190,Rainy,01-12-2025 08:36
90858,1409,18.579401,73.836388,2002,494,Hot,01-12-2025 13:19
90859,1452,18.442994,73.855008,2008,472,Cold,01-12-2025 22:57
90860,1353,18.544132,73.861647,2030,43,Cold,01-12-2025 14:08
90861,1457,18.470625,73.885299,2185,966,Cold,03-12-2025 02:57
90862,1345,18.538161,73.852694,2160,446,Rainy,02-12-2025 05:37
90863,1429,18.52437,73.858805,2157,984,Cold,02-12-2025 00:22
90864,1246,18.515784,73.794806,2200,992,Clear,01-12-2025 15:19
90865,1375,18.526404,73.799563,2113,1085,Hot,03-12-2025 00:00
90866,1116,18.482148,73.777777,2196,1155,Hot,02-12-2025 13:58
90867,1006,18.473369,73.928843,2051,296,Hot,02-12-2025 19:38
90868,1265,18.49888,73.869977,2108,625,Clear,01-12-2025 08:40
90869,1415,18.501228,73.888699,2071,1166,Hot,01-12-2025 20:08
90870,1202,18.580991,73.797601,2077,555,Rainy,02-12-2025 10:24
90871,1148,18.58553,73.789696,2027,275,Clear,01-12-2025 05:34
90872,1464,18.554385,73.914431,2139,69,Clear,02-12-2025 16:14
90873,1460,18.580262,73.871376,2066,1044,Rainy,01-12-2025 14:18
90874,1346,18.489541,73.880723,2151,338,Clear,02-12-2025 03:13
90875,1014,18.484661,73.854041,2074,731,Hot,01-12-2025 14:53
90876,1021,18.525175,73.858785,2010,168,Rainy,02-12-2025 13:11
90877,1162,18.572495,73.892234,2035,620,Clear,02-12-2025 09:15
90878,1161,18.536804,73.890007,2164,939,Cold,01-12-2025 15:40
90879,1075,18.541527,73.919943,2119,871,Hot,02-12-2025 22:18
90880,1230,18.598851,73.809656,2187,1173,Rainy,02-12-2025 11:30
90881,1224,18.5175,73.785354,2158,641,Rainy,03-12-2025 03:38
90882,1408,18.538978,73.91296,2083,921,Hot,02-12-2025 01:33
90883,1368,18.472224,73.880925,2172,363,Cold,03-12-2025 01:14
90884,1008,18.502004,73.93783,2055,164,Cold,03-12-2025 00:30
90885,1250,18.492866,73.891884,2063,374,Hot,02-12-2025 02:15
90886,1325,18.544845,73.884997,2110,761,Cold,02-12-2025 08:36
90887,1419,18.538862,73.866287,2169,131,Rainy,01-12-2025 13:39
90888,1233,18.516361,73.899937,2173,360,Hot,02-12-2025 10:08
90889,1447,18.527423,73.908638,2155,1055,Rainy,01-12-2025 15:57
90890,1154,18.561657,73.886816,2174,435,Cold,02-12-2025 13:39
90891,1135,18.592955,73.857703,2047,707,Hot,02-12-2025 19:58
90892,1443,18.588002,73.884071,2109,9,Hot,01-12-2025 15:52
90893,1401,18.585392,73.906921,2130,586,Hot,02-12-2025 04:50
90894,1392,18.513132,73.909034,2066,93,Hot,02-12-2025 09:12
90895,1377,18.519997,73.879614,2082,42,Cold,01-12-2025 14:05
90896,1134,18.594101,73.920475,2014,713,Cold,02-12-2025 09:28
90897,1068,18.443435,73.7982,2016,827,Clear,01-12-2025 07:25
90898,1320,18.468248,73.90818,2185,719,Hot,02-12-2025 13:11
90899,1123,18.500063,73.898308,2001,480,Clear,02-12-2025 06:07
90900,1117,18.597519,73.854017,2196,517,Cold,02-12-2025 19:47
90901,1131,18.565072,73.844473,2173,39,Clear,01-12-2025 10:32
90902,1375,18.526209,73.802332,2194,436,Clear,01-12-2025 11:13
90903,1490,18.474037,73.915198,2121,1152,Hot,02-12-2025 11:24
90904,1351,18.485242,73.861402,2049,1196,Clear,03-12-2025 02:20
90905,1375,18.525425,73.800186,2196,433,Rainy,01-12-2025 07:45
90906,1013,18.496251,73.871728,2085,751,Cold,02-12-2025 03:53
90907,1196,18.518734,73.798685,2038,1039,Cold,01-12-2025 08:53
90908,1177,18.520904,73.933001,2188,911,Rainy,02-12-2025 12:23
90909,1396,18.501302,73.837001,2075,430,Clear,03-12-2025 02:57
90910,1498,18.559217,73.919611,2139,1038,Cold,01-12-2025 20:42
90911,1096,18.558642,73.806287,2136,35,Cold,01-12-2025 17:58
90912,1261,18.451342,73.933123,2063,917,Rainy,03-12-2025 04:13
90913,1309,18.531462,73.836448,2144,890,Cold,01-12-2025 07:08
90914,1349,18.446792,73.831866,2134,603,Hot,01-12-2025 06:51
90915,1231,18.518409,73.837215,2193,603,Cold,01-12-2025 22:32
90916,1383,18.519595,73.872027,2097,962,Clear,02-12-2025 13:51
90917,1481,18.589786,73.872499,2137,1044,Hot,02-12-2025 03:07
90918,1028,18.588816,73.794521,2149,1135,Clear,02-12-2025 19:28
90919,1340,18.529343,73.814984,2033,98,Cold,01-12-2025 23:56
90920,1025,18.582311,73.809908,2119,593,Rainy,01-12-2025 10:47
90921,1133,18.521558,73.79236,2137,519,Hot,01-12-2025 17:03
90922,1077,18.595191,73.798163,2077,528,Cold,03-12-2025 04:09
90923,1052,18.448294,73.78642,2147,995,Clear,01-12-2025 13:40
90924,1001,18.446514,73.79272,2031,143,Rainy,03-12-2025 00:52
90925,1251,18.507933,73.799423,2047,152,Hot,01-12-2025 08:04
90926,1065,18.485249,73.902199,2111,174,Hot,01-12-2025 22:52
90927,1034,18.47817,73.881036,2008,1005,Rainy,02-12-2025 03:51
90928,1188,18.457992,73.813824,2035,56,Rainy,02-12-2025 21:21
90929,1391,18.577162,73.856037,2193,399,Clear,01-12-2025 05:39
90930,1041,18.446808,73.83599,2163,1079,Rainy,02-12-2025 16:06
90931,1292,18.447168,73.78671,2012,126,Hot,02-12-2025 07:36
90932,1449,18.468159,73.78279,2097,553,Rainy,03-12-2025 02:21
90933,1152,18.488302,73.890922,2038,1144,Rainy,02-12-2025 22:04
90934,1067,18.553133,73.904678,2077,787,Cold,02-12-2025 08:39
90935,1025,18.586066,73.80926,2101,130,Hot,01-12-2025 20:01
90936,1465,18.577084,73.788186,2117,1087,Rainy,02-12-2025 23:49
90937,1021,18.524524,73.858285,2016,945,Rainy,01-12-2025 08:49
90938,1242,18.528385,73.792753,2159,1096,Clear,02-12-2025 21:28
90939,1377,18.519009,73.881772,2089,805,Cold,01-12-2025 19:14
90940,1379,18.511899,73.924373,2085,1109,Cold,01-12-2025 20:00
90941,1011,18.478784,73.86839,2058,465,Hot,01-12-2025 07:20
90942,1325,18.547036,73.888077,2151,577,Hot,01-12-2025 09:10
90943,1011,18.479056,73.867637,2150,1200,Rainy,01-12-2025 17:55
90944,1437,18.546179,73.839437,2103,649,Rainy,02-12-2025 13:16
90945,1148,18.587178,73.789113,2081,443,Rainy,02-12-2025 09:50
90946,1314,18.476806,73.852732,2140,361,Clear,01-12-2025 19:23
90947,1079,18.58495,73.824439,2101,964,Cold,02-12-2025 04:31
90948,1416,18.57225,73.922693,2182,894,Cold,02-12-2025 22:35
90949,1072,18.515599,73.8159,2088,170,Clear,01-12-2025 18:47
90950,1325,18.545155,73.885102,2052,112,Rainy,02-12-2025 03:41
90951,1411,18.503876,73.915246,2045,800,Rainy,02-12-2025 11:01
90952,1465,18.579617,73.788074,2014,533,Clear,01-12-2025 14:07
90953,1220,18.502764,73.800722,2178,166,Clear,02-12-2025 16:59
90954,1155,18.468652,73.914144,2078,479,Clear,02-12-2025 00:07
90955,1399,18.468374,73.785291,2119,995,Rainy,02-12-2025 22:20
90956,1360,18.55041,73.832448,2104,1062,Clear,03-12-2025 05:02
90957,1494,18.469781,73.898994,2169,934,Hot,01-12-2025 21:52
90958,1066,18.495556,73.866319,2022,688,Rainy,01-12-2025 22:38
90959,1232,18.521282,73.919689,2030,153,Clear,01-12-2025 20:11
90960,1274,18.519715,73.875093,2106,1082,Hot,02-12-2025 09:08
90961,1158,18.598657,73.838325,2026,600,Hot,02-12-2025 11:58
90962,1160,18.485047,73.925853,2110,1129,Cold,02-12-2025 15:09
90963,1096,18.559699,73.80433,2088,358,Cold,01-12-2025 19:38
90964,1299,18.479578,73.879752,2146,1011,Hot,02-12-2025 12:59
90965,1046,18.469483,73.862076,2100,795,Clear,02-12-2025 12:44
90966,1334,18.540846,73.93667,2064,988,Clear,02-12-2025 21:49
90967,1452,18.444085,73.855858,2158,727,Clear,01-12-2025 21:04
90968,1180,18.455318,73.84422,2165,204,Hot,01-12-2025 07:08
90969,1030,18.554165,73.825623,2167,633,Hot,01-12-2025 17:19
90970,1215,18.454901,73.924483,2020,192,Cold,01-12-2025 06:35
90971,1362,18.528331,73.853482,2089,475,Rainy,01-12-2025 16:19
90972,1065,18.483341,73.904041,2194,1192,Clear,01-12-2025 21:27
90973,1261,18.448828,73.936151,2023,662,Hot,02-12-2025 00:08
90974,1466,18.524525,73.922857,2050,59,Clear,02-12-2025 03:30
90975,1111,18.584068,73.799275,2068,414,Cold,01-12-2025 11:46
90976,1223,18.441882,73.843983,2136,130,Hot,01-12-2025 20:50
90977,1495,18.596587,73.84536,2064,587,Hot,02-12-2025 18:32
90978,1049,18.510685,73.780662,2181,874,Hot,02-12-2025 00:52
90979,1252,18.532393,73.851531,2191,599,Rainy,03-12-2025 03:35
90980,1155,18.466839,73.914335,2034,416,Rainy,02-12-2025 00:38
90981,1268,18.543152,73.83966,2124,54,Rainy,01-12-2025 10:35
90982,1345,18.537835,73.849959,2044,1152,Clear,01-12-2025 12:34
90983,1405,18.566738,73.824767,2040,778,Rainy,01-12-2025 21:11
90984,1053,18.481479,73.91638,2048,696,Clear,02-12-2025 19:35
90985,1287,18.571393,73.806217,2120,810,Hot,02-12-2025 12:51
90986,1054,18.601107,73.795522,2160,910,Cold,02-12-2025 10:04
90987,1175,18.473831,73.916042,2184,377,Rainy,02-12-2025 07:00
90988,1265,18.498581,73.870298,2085,240,Hot,01-12-2025 09:56
90989,1037,18.494887,73.918158,2119,218,Rainy,02-12-2025 02:02
90990,1284,18.566902,73.931654,2077,676,Cold,01-12-2025 06:19
90991,1428,18.589872,73.868674,2084,19,Clear,02-12-2025 03:17
90992,1350,18.585492,73.853014,2086,1083,Clear,01-12-2025 17:48
90993,1236,18.527322,73.803788,2133,615,Clear,02-12-2025 12:39
90994,1092,18.46941,73.888071,2117,897,Clear,01-12-2025 17:01
90995,1180,18.456037,73.846782,2156,591,Rainy,01-12-2025 06:41
90996,1472,18.490357,73.799027,2066,747,Rainy,02-12-2025 08:12
90997,1278,18.470312,73.842344,2138,248,Hot,03-12-2025 03:58
90998,1414,18.451495,73.876141,2064,638,Clear,01-12-2025 17:37
90999,1160,18.482917,73.927749,2105,223,Cold,02-12-2025 21:54
91000,1336,18.559032,73.814128,2028,71,Clear,02-12-2025 07:46
91001,1114,18.448066,73.844481,2146,167,Rainy,01-12-2025 11:05
91002,1482,18.529259,73.785038,2081,1069,Cold,02-12-2025 08:35
91003,1005,18.525761,73.814412,2173,207,Rainy,01-12-2025 19:41
91004,1227,18.595331,73.811904,2126,220,Cold,02-12-2025 01:03
91005,1100,18.467287,73.801109,2155,14,Clear,01-12-2025 20:15
91006,1466,18.521527,73.923474,2065,33,Clear,01-12-2025 05:15
91007,1498,18.559294,73.917667,2194,1106,Rainy,02-12-2025 16:58
91008,1207,18.504038,73.824763,2067,203,Hot,02-12-2025 05:22
91009,1080,18.512666,73.883266,2178,1162,Rainy,01-12-2025 19:16
91010,1421,18.59344,73.789552,2107,658,Hot,02-12-2025 19:40
91011,1122,18.461959,73.873568,2141,793,Cold,01-12-2025 22:31
91012,1007,18.584227,73.841281,2142,21,Cold,01-12-2025 10:53
91013,1062,18.507316,73.804713,2135,1134,Clear,03-12-2025 04:35
91014,1171,18.453163,73.802326,2050,939,Rainy,01-12-2025 13:19
91015,1377,18.520091,73.883054,2123,333,Rainy,03-12-2025 01:22
91016,1006,18.472407,73.92862,2117,149,Clear,01-12-2025 13:36
91017,1293,18.572136,73.793458,2189,353,Rainy,02-12-2025 14:09
91018,1194,18.533786,73.830644,2166,806,Rainy,02-12-2025 20:52
91019,1436,18.592292,73.887074,2179,143,Clear,01-12-2025 20:40
91020,1459,18.597142,73.810381,2033,935,Rainy,01-12-2025 07:58
91021,1356,18.526947,73.805086,2153,636,Rainy,01-12-2025 12:25
91022,1394,18.563798,73.927086,2061,632,Rainy,02-12-2025 00:40
91023,1459,18.597109,73.809517,2164,1112,Hot,01-12-2025 06:08
91024,1180,18.452931,73.846752,2156,186,Clear,01-12-2025 08:43
91025,1118,18.598677,73.863407,2062,741,Cold,01-12-2025 14:54
91026,1495,18.597008,73.843417,2039,1060,Rainy,02-12-2025 09:58
91027,1265,18.500519,73.868498,2156,204,Hot,02-12-2025 23:09
91028,1165,18.491316,73.789896,2143,1004,Cold,02-12-2025 13:57
91029,1301,18.574512,73.810625,2105,181,Cold,01-12-2025 10:29
91030,1405,18.566703,73.825255,2174,614,Clear,01-12-2025 21:53
91031,1338,18.476318,73.870632,2041,91,Rainy,01-12-2025 19:17
91032,1315,18.598697,73.83024,2175,201,Cold,02-12-2025 05:11
91033,1042,18.476781,73.787732,2019,1156,Clear,01-12-2025 18:38
91034,1173,18.571182,73.817644,2133,621,Hot,02-12-2025 09:24
91035,1023,18.48079,73.923124,2148,361,Hot,02-12-2025 15:42
91036,1497,18.584188,73.907039,2102,714,Clear,01-12-2025 17:10
91037,1425,18.501277,73.862002,2015,1146,Clear,02-12-2025 03:12
91038,1292,18.449548,73.785044,2128,589,Rainy,01-12-2025 05:12
91039,1165,18.492617,73.790628,2176,305,Rainy,02-12-2025 05:03
91040,1358,18.515495,73.82526,2195,770,Hot,01-12-2025 16:40
91041,1138,18.471607,73.858773,2109,32,Clear,02-12-2025 21:31
91042,1057,18.507515,73.862579,2033,437,Hot,02-12-2025 18:00
91043,1318,18.515462,73.855202,2166,589,Hot,03-12-2025 02:23
91044,1177,18.522112,73.932386,2030,1176,Clear,02-12-2025 00:28
91045,1072,18.51467,73.816774,2079,556,Hot,03-12-2025 01:24
91046,1493,18.496884,73.91346,2122,997,Rainy,02-12-2025 08:10
91047,1235,18.588884,73.935105,2099,502,Clear,01-12-2025 14:24
91048,1343,18.473023,73.818149,2138,65,Clear,03-12-2025 00:57
91049,1214,18.588523,73.929188,2064,551,Hot,02-12-2025 06:42
91050,1259,18.544691,73.871511,2004,545,Rainy,03-12-2025 01:46
91051,1008,18.501286,73.934938,2081,1159,Hot,02-12-2025 04:01
91052,1398,18.539073,73.855168,2111,1142,Rainy,01-12-2025 16:35
91053,1491,18.470371,73.781983,2116,742,Cold,02-12-2025 03:49
91054,1286,18.553634,73.783729,2083,791,Cold,03-12-2025 03:19
91055,1197,18.548622,73.842804,2069,1030,Hot,01-12-2025 14:51
91056,1448,18.557148,73.812193,2131,973,Clear,02-12-2025 12:46
91057,1176,18.559821,73.892128,2091,539,Hot,01-12-2025 06:25
91058,1123,18.500262,73.899336,2074,915,Cold,02-12-2025 19:10
91059,1500,18.45571,73.818083,2131,591,Cold,01-12-2025 19:57
91060,1353,18.543469,73.862792,2179,642,Cold,03-12-2025 02:32
91061,1109,18.537805,73.898721,2196,406,Hot,03-12-2025 02:09
91062,1333,18.551047,73.929752,2028,139,Clear,01-12-2025 10:05
91063,1274,18.520505,73.873443,2166,907,Cold,01-12-2025 05:24
91064,1144,18.590023,73.935586,2042,369,Clear,02-12-2025 15:11
91065,1078,18.500249,73.894866,2074,161,Hot,01-12-2025 19:27
91066,1003,18.556335,73.863768,2028,777,Hot,01-12-2025 19:32
91067,1195,18.459191,73.836843,2014,545,Clear,01-12-2025 09:54
91068,1225,18.542649,73.838881,2026,533,Rainy,01-12-2025 22:50
91069,1130,18.534651,73.871397,2155,425,Cold,01-12-2025 18:08
91070,1274,18.519602,73.875089,2150,439,Hot,02-12-2025 23:09
91071,1359,18.565892,73.779038,2135,989,Hot,02-12-2025 01:12
91072,1269,18.547005,73.877443,2173,119,Cold,02-12-2025 15:19
91073,1325,18.546476,73.887687,2082,337,Clear,01-12-2025 20:32
91074,1328,18.501194,73.87812,2008,662,Rainy,03-12-2025 00:22
91075,1190,18.515146,73.84732,2082,1008,Cold,03-12-2025 00:34
91076,1410,18.567713,73.922543,2137,623,Cold,01-12-2025 07:52
91077,1483,18.460529,73.884606,2114,872,Cold,02-12-2025 01:50
91078,1328,18.500796,73.878514,2044,856,Clear,02-12-2025 12:33
91079,1231,18.520106,73.837165,2054,228,Rainy,02-12-2025 03:43
91080,1088,18.573119,73.839187,2189,488,Cold,02-12-2025 05:13
91081,1091,18.574816,73.834787,2095,1062,Clear,02-12-2025 15:54
91082,1256,18.514676,73.923446,2020,213,Hot,02-12-2025 16:03
91083,1395,18.455217,73.828609,2054,686,Clear,02-12-2025 08:29
91084,1211,18.48333,73.788579,2052,279,Hot,03-12-2025 01:06
91085,1132,18.551552,73.800171,2163,73,Rainy,01-12-2025 14:53
91086,1195,18.460434,73.835524,2001,997,Hot,02-12-2025 12:10
91087,1107,18.499014,73.807408,2072,855,Clear,02-12-2025 15:53
91088,1383,18.517538,73.870532,2097,431,Rainy,02-12-2025 02:24
91089,1207,18.505061,73.824904,2164,372,Hot,03-12-2025 02:21
91090,1049,18.513934,73.77837,2093,185,Cold,01-12-2025 06:30
91091,1180,18.45316,73.845182,2025,977,Rainy,01-12-2025 05:47
91092,1260,18.487991,73.859457,2094,94,Cold,01-12-2025 05:06
91093,1199,18.597913,73.792969,2014,295,Rainy,02-12-2025 04:47
91094,1450,18.570823,73.846625,2044,530,Clear,02-12-2025 05:49
91095,1412,18.534655,73.828617,2061,98,Hot,02-12-2025 23:30
91096,1314,18.476035,73.856374,2005,13,Cold,02-12-2025 02:28
91097,1070,18.561131,73.889349,2122,750,Rainy,02-12-2025 14:48
91098,1019,18.536785,73.886655,2193,771,Hot,01-12-2025 12:08
91099,1341,18.470982,73.797289,2058,453,Cold,02-12-2025 02:26
91100,1261,18.451695,73.935064,2095,1141,Clear,01-12-2025 14:48
91101,1453,18.506444,73.926352,2054,1159,Hot,02-12-2025 07:27
91102,1287,18.572282,73.809029,2011,94,Cold,02-12-2025 02:54
91103,1423,18.555742,73.924057,2052,1079,Clear,01-12-2025 19:32
91104,1065,18.485295,73.901141,2104,800,Clear,01-12-2025 11:00
91105,1129,18.491846,73.889452,2117,763,Clear,02-12-2025 21:37
91106,1171,18.451338,73.801926,2106,807,Cold,02-12-2025 05:33
91107,1325,18.545267,73.886331,2192,84,Hot,02-12-2025 05:34
91108,1303,18.52465,73.878055,2128,277,Rainy,02-12-2025 14:23
91109,1130,18.534045,73.867859,2062,42,Clear,02-12-2025 00:01
91110,1054,18.600383,73.794637,2010,884,Hot,02-12-2025 21:45
91111,1389,18.537199,73.815574,2062,701,Clear,02-12-2025 22:28
91112,1076,18.467036,73.796424,2013,320,Hot,02-12-2025 21:10
91113,1081,18.509349,73.929875,2142,847,Clear,02-12-2025 09:28
91114,1326,18.536884,73.936341,2074,680,Cold,02-12-2025 19:10
91115,1080,18.511578,73.884743,2044,593,Rainy,03-12-2025 03:28
91116,1397,18.488076,73.892044,2180,119,Clear,03-12-2025 03:06
91117,1270,18.513997,73.859278,2155,355,Rainy,02-12-2025 09:49
91118,1329,18.588653,73.841839,2151,1005,Clear,02-12-2025 12:06
91119,1310,18.51622,73.836089,2083,784,Clear,01-12-2025 06:46
91120,1095,18.448608,73.841141,2151,579,Cold,01-12-2025 23:23
91121,1147,18.456807,73.899475,2015,1105,Hot,01-12-2025 19:43
91122,1193,18.531533,73.905188,2018,568,Clear,01-12-2025 12:54
91123,1021,18.528006,73.856592,2153,115,Hot,02-12-2025 11:11
91124,1029,18.585206,73.80645,2033,998,Rainy,02-12-2025 20:13
91125,1241,18.473909,73.889338,2186,340,Hot,03-12-2025 00:05
91126,1400,18.464796,73.821486,2051,884,Rainy,01-12-2025 10:18
91127,1307,18.549216,73.866249,2172,1121,Hot,01-12-2025 20:17
91128,1372,18.457271,73.848984,2190,378,Cold,02-12-2025 14:57
91129,1144,18.589782,73.932504,2111,345,Rainy,02-12-2025 17:01
91130,1272,18.546315,73.882982,2058,408,Clear,02-12-2025 14:45
91131,1091,18.576066,73.833622,2185,339,Rainy,02-12-2025 04:29
91132,1075,18.54243,73.921995,2125,61,Cold,03-12-2025 02:00
91133,1143,18.489954,73.803051,2077,157,Rainy,02-12-2025 06:24
91134,1303,18.525744,73.877433,2040,520,Cold,02-12-2025 00:51
91135,1341,18.470007,73.799302,2166,1166,Rainy,01-12-2025 11:12
91136,1358,18.517057,73.823135,2165,718,Clear,02-12-2025 08:44
91137,1495,18.599226,73.843668,2158,392,Rainy,01-12-2025 06:17
91138,1181,18.487959,73.838535,2051,705,Rainy,02-12-2025 14:00
91139,1330,18.443864,73.871591,2150,752,Clear,01-12-2025 08:43
91140,1017,18.517346,73.915326,2149,553,Cold,01-12-2025 12:13
91141,1031,18.537398,73.82358,2131,384,Cold,01-12-2025 18:21
91142,1358,18.517325,73.824748,2175,396,Clear,03-12-2025 04:41
91143,1448,18.560222,73.81399,2018,1146,Hot,01-12-2025 09:11
91144,1153,18.54347,73.928215,2101,939,Cold,01-12-2025 19:08
91145,1087,18.500343,73.87175,2191,205,Cold,01-12-2025 13:12
91146,1331,18.497452,73.839447,2098,748,Clear,01-12-2025 12:36
91147,1070,18.563044,73.888655,2171,290,Hot,03-12-2025 05:02
91148,1067,18.551649,73.904967,2174,760,Cold,01-12-2025 07:31
